"alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0024143,1.8,0.0016903,0.001,0.57594,12.7,-17.64,34.8,289.47,0.0066516,0.0023684,-0.13765,-0.074746,-0.1518,34.8,12.7,1.8
0.0026879,1.8,0.0018818,0.001,0.5832,12.7,-17.633,34.9,289.46,0.0081384,0.0031825,-0.13342,-0.080509,-0.22512,34.9,12.7,1.8
0.0029389,1.8,0.0020575,0.001,0.59317,12.7,-17.624,35,289.45,0.010076,0.0044688,-0.12536,-0.081521,-0.29669,35,12.7,1.8
0.0030012,1.8,0.0021012,0.001,0.60461,12.7,-17.613,35.1,289.44,0.012573,0.006879,-0.11008,-0.074839,-0.35079,35.1,12.7,1.8
0.0028832,1.8,0.0020187,0.001,0.61453,12.7,-17.603,35.2,289.44,0.016544,0.012623,-0.083322,-0.056886,-0.35319,35.2,12.7,1.8
0.0027297,1.8,0.0019111,0.001,0.61964,12.7,-17.598,35.3,289.44,0.023371,0.027022,-0.042158,-0.020846,-0.23458,35.3,12.7,1.8
0.0002428,1.8,0.0018596,0.01,0.62072,12.7,-17.597,35.4,289.44,0.027648,0.037293,0,0,0,35.4,12.7,1.8
0.0002736,1.8,0.0021153,0.01,0.59261,12.8,-17.628,31.9,289.38,0.035869,0.055269,0,0,0,31.9,12.8,1.8
0.0032945,1.8,0.0023055,0.001,0.59177,12.8,-17.629,32,289.38,0.03216,0.042285,0.051347,-0.064745,-0.24089,32,12.8,1.8
0.0037056,1.8,0.002593,0.001,0.58609,12.8,-17.634,32.1,289.39,0.025988,0.023917,0.11034,-0.11314,-0.33873,32.1,12.8,1.8
0.0038694,1.8,0.0027078,0.001,0.57452,12.8,-17.644,32.2,289.41,0.021675,0.015763,0.15173,-0.1285,-0.29215,32.2,12.8,1.8
0.0038276,1.8,0.0026788,0.001,0.56313,12.8,-17.654,32.3,289.44,0.018132,0.01112,0.17149,-0.12425,-0.18915,32.3,12.8,1.8
0.0036952,1.8,0.0025863,0.001,0.55714,12.8,-17.659,32.4,289.47,0.015066,0.0079494,0.17027,-0.10811,-0.079553,32.4,12.8,1.8
0.0037355,1.8,0.0026148,0.001,0.55682,12.8,-17.658,32.5,289.49,0.013231,0.006054,0.15136,-0.08256,0.015643,32.5,12.8,1.8
0.0043868,1.8,0.0030712,0.001,0.5605,12.8,-17.654,32.6,289.5,0.016495,0.0081036,0.12348,-0.041085,0.098762,32.6,12.8,1.8
0.0066613,1.8,0.0046636,0.001,0.5658,12.8,-17.649,32.7,289.48,0.038784,0.030749,0.096603,0.023049,0.21046,32.7,12.8,1.8
0.01117,1.8,0.0078194,0.001,0.57151,12.8,-17.645,32.8,289.46,0.099834,0.11937,0.069605,0.087353,0.42693,32.8,12.8,1.8
0.016283,1.8,0.011398,0.001,0.57874,12.8,-17.64,32.9,289.42,0.19985,0.32475,0.033933,0.11553,0.80247,32.9,12.8,1.8
0.01918,1.8,0.013427,0.001,0.58914,12.8,-17.632,33,289.37,0.28825,0.56468,0.00054287,0.10658,1.3129,33,12.8,1.8
0.018622,1.8,0.013036,0.001,0.6006,12.8,-17.623,33.1,289.32,0.30411,0.64187,-0.0021492,0.083177,1.7508,33.1,12.8,1.8
0.016527,1.8,0.011569,0.001,0.60965,12.8,-17.616,33.2,289.29,0.2748,0.58896,-0.0013451,0.07157,1.9751,33.2,12.8,1.8
0.015305,1.8,0.010714,0.001,0.61511,12.8,-17.61,33.3,289.29,0.25431,0.54427,-0.0074762,0.081399,2.0566,33.3,12.8,1.8
0.015807,1.8,0.011066,0.001,0.61378,12.8,-17.611,33.4,289.3,0.25827,0.54364,-0.021423,0.1006,2.0121,33.4,12.8,1.8
0.017645,1.8,0.012352,0.001,0.60729,12.8,-17.615,33.5,289.35,0.28745,0.60478,-0.036233,0.12763,1.7615,33.5,12.8,1.8
0.01766,1.8,0.012362,0.001,0.59897,12.8,-17.619,33.6,289.43,0.26788,0.52964,-0.051843,0.15437,1.2604,33.6,12.8,1.8
0.013537,1.8,0.0094776,0.001,0.59213,12.8,-17.622,33.7,289.5,0.16689,0.27251,-0.089614,0.16497,0.73301,33.7,12.8,1.8
0.0075563,1.8,0.0052908,0.001,0.5896,12.8,-17.623,33.8,289.53,0.067306,0.079966,-0.11849,0.14911,0.39685,33.8,12.8,1.8
0.0034285,1.8,0.0024006,0.001,0.58906,12.8,-17.624,33.9,289.53,0.018684,0.014219,-0.12767,0.10831,0.2342,33.9,12.8,1.8
0.0023648,1.8,0.0016554,0.001,0.58741,12.8,-17.626,34,289.51,0.0057666,0.002005,-0.12641,0.063022,0.17795,34,12.8,1.8
0.0024296,1.8,0.0017008,0.001,0.58391,12.8,-17.63,34.1,289.5,0.0041936,0.00093289,-0.12544,0.026337,0.15641,34.1,12.8,1.8
0.0022625,1.8,0.0015842,0.001,0.5797,12.8,-17.635,34.2,289.5,0.0041812,0.0010034,-0.12907,-0.0032085,0.13657,34.2,12.8,1.8
0.0021093,1.8,0.001477,0.001,0.57537,12.8,-17.639,34.3,289.5,0.0044302,0.0012098,-0.13564,-0.027862,0.11081,34.3,12.8,1.8
0.0020313,1.8,0.0014225,0.001,0.57172,12.8,-17.643,34.4,289.49,0.004779,0.001461,-0.1429,-0.047793,0.076142,34.4,12.8,1.8
0.0020104,1.8,0.0014078,0.001,0.56932,12.8,-17.646,34.5,289.49,0.0051869,0.0017372,-0.14827,-0.063179,0.031161,34.5,12.8,1.8
0.0020419,1.8,0.0014299,0.001,0.56864,12.8,-17.647,34.6,289.48,0.0056676,0.0020399,-0.15006,-0.073738,-0.023851,34.6,12.8,1.8
0.0021371,1.8,0.0014964,0.001,0.57014,12.8,-17.646,34.7,289.47,0.0063224,0.0024233,-0.14778,-0.080498,-0.08715,34.7,12.8,1.8
0.0023192,1.8,0.0016239,0.001,0.57434,12.8,-17.642,34.8,289.46,0.0073259,0.0029958,-0.14295,-0.084878,-0.15678,34.8,12.8,1.8
0.0025827,1.8,0.0018083,0.001,0.58144,12.8,-17.635,34.9,289.45,0.008755,0.0038375,-0.13631,-0.08592,-0.23011,34.9,12.8,1.8
0.0028483,1.8,0.0019942,0.001,0.59106,12.8,-17.626,35,289.44,0.010565,0.0050644,-0.12634,-0.08115,-0.30101,35,12.8,1.8
0.0029634,1.8,0.0020748,0.001,0.60209,12.8,-17.615,35.1,289.44,0.012904,0.0073091,-0.10966,-0.068504,-0.35505,35.1,12.8,1.8
0.0028896,1.8,0.0020231,0.001,0.61173,12.8,-17.606,35.2,289.43,0.016804,0.012968,-0.082196,-0.046493,-0.3591,35.2,12.8,1.8
0.0027723,1.8,0.0019409,0.001,0.61679,12.8,-17.601,35.3,289.43,0.024215,0.028629,-0.041355,-0.013452,-0.24244,35.3,12.8,1.8
0.00024866,1.8,0.0019081,0.01,0.61789,12.8,-17.6,35.4,289.43,0.029073,0.040141,0,0,0,35.4,12.8,1.8
0.00025214,1.8,0.0019367,0.01,0.58926,12.9,-17.63,31.9,289.4,0.030306,0.043398,0,0,0,31.9,12.9,1.8
0.0031368,1.8,0.002195,0.001,0.58881,12.9,-17.631,32,289.4,0.028446,0.034737,0.050234,-0.058503,-0.20517,32,12.9,1.8
0.0036174,1.8,0.002531,0.001,0.58346,12.9,-17.636,32.1,289.41,0.024704,0.02204,0.1095,-0.098733,-0.28654,32.1,12.9,1.8
0.0036961,1.8,0.0025863,0.001,0.57159,12.9,-17.646,32.2,289.43,0.021033,0.015517,0.1534,-0.1162,-0.23346,32.2,12.9,1.8
0.0035601,1.8,0.0024914,0.001,0.55964,12.9,-17.656,32.3,289.47,0.01749,0.011131,0.17543,-0.11676,-0.12809,32.3,12.9,1.8
0.0033355,1.8,0.0023344,0.001,0.55318,12.9,-17.661,32.4,289.51,0.014187,0.0078192,0.17364,-0.10445,-0.019224,32.4,12.9,1.8
0.0031772,1.8,0.0022239,0.001,0.55282,12.9,-17.66,32.5,289.54,0.011613,0.0055029,0.15193,-0.083052,0.069994,32.5,12.9,1.8
0.0034275,1.8,0.0023994,0.001,0.55678,12.9,-17.655,32.6,289.55,0.011693,0.0051538,0.12031,-0.051884,0.13731,32.6,12.9,1.8
0.004886,1.8,0.0034208,0.001,0.56307,12.9,-17.65,32.7,289.53,0.023337,0.01523,0.091929,-0.0042335,0.20989,32.7,12.9,1.8
0.0083067,1.8,0.0058151,0.001,0.5699,12.9,-17.645,32.8,289.49,0.061542,0.061464,0.072429,0.050032,0.34953,32.8,12.9,1.8
0.012721,1.8,0.0089046,0.001,0.57713,12.9,-17.639,32.9,289.46,0.12856,0.17266,0.051702,0.080031,0.59211,32.9,12.9,1.8
0.016132,1.8,0.011292,0.001,0.58744,12.9,-17.631,33,289.43,0.19991,0.32583,0.029681,0.077264,0.90062,33,12.9,1.8
0.017555,1.8,0.012289,0.001,0.59737,12.9,-17.622,33.1,289.4,0.24,0.42977,0.016048,0.056784,1.1387,33.1,12.9,1.8
0.017427,1.8,0.0122,0.001,0.60436,12.9,-17.615,33.2,289.39,0.24702,0.45898,-0.0060485,0.046754,1.2584,33.2,12.9,1.8
0.016898,1.8,0.011829,0.001,0.60906,12.9,-17.611,33.3,289.39,0.24294,0.45677,-0.034911,0.063007,1.3243,33.3,12.9,1.8
0.016682,1.8,0.011678,0.001,0.60747,12.9,-17.612,33.4,289.4,0.23833,0.44374,-0.065618,0.090433,1.3162,33.4,12.9,1.8
0.016337,1.8,0.011437,0.001,0.60289,12.9,-17.615,33.5,289.43,0.22842,0.41563,-0.091801,0.11935,1.1751,33.5,12.9,1.8
0.014293,1.8,0.010006,0.001,0.59729,12.9,-17.618,33.6,289.48,0.18278,0.30627,-0.10842,0.13792,0.8729,33.6,12.9,1.8
0.010027,1.8,0.0070207,0.001,0.59251,12.9,-17.621,33.7,289.52,0.10419,0.14356,-0.1274,0.13596,0.53824,33.7,12.9,1.8
0.0053748,1.8,0.0037634,0.001,0.59095,12.9,-17.621,33.8,289.54,0.040395,0.040776,-0.13618,0.11254,0.31766,33.8,12.9,1.8
0.0027269,1.8,0.0019091,0.001,0.58941,12.9,-17.623,33.9,289.53,0.011705,0.0072331,-0.13269,0.074441,0.21537,33.9,12.9,1.8
0.0022247,1.8,0.0015574,0.001,0.58644,12.9,-17.626,34,289.52,0.0048738,0.0014296,-0.12841,0.037992,0.18395,34,12.9,1.8
0.0021979,1.8,0.0015389,0.001,0.5821,12.9,-17.631,34.1,289.52,0.0042611,0.0010756,-0.12995,0.0088999,0.17179,34.1,12.9,1.8
0.002034,1.8,0.0014244,0.001,0.57733,12.9,-17.636,34.2,289.53,0.0045255,0.0013216,-0.13711,-0.01574,0.15673,34.2,12.9,1.8
0.0019445,1.8,0.0013617,0.001,0.57283,12.9,-17.64,34.3,289.52,0.0049894,0.0016781,-0.14684,-0.037497,0.13283,34.3,12.9,1.8
0.0019269,1.8,0.0013494,0.001,0.56927,12.9,-17.644,34.4,289.52,0.0055338,0.0020768,-0.15668,-0.05624,0.097806,34.4,12.9,1.8
0.0019551,1.8,0.0013692,0.001,0.56715,12.9,-17.647,34.5,289.51,0.0061178,0.0024944,-0.1642,-0.071469,0.051017,34.5,12.9,1.8
0.0020194,1.8,0.0014142,0.001,0.56697,12.9,-17.648,34.6,289.49,0.0067447,0.0029289,-0.16721,-0.08221,-0.0069778,34.6,12.9,1.8
0.0021289,1.8,0.0014908,0.001,0.56913,12.9,-17.647,34.7,289.47,0.0075057,0.0034357,-0.16465,-0.088185,-0.073687,34.7,12.9,1.8
0.002305,1.8,0.001614,0.001,0.57383,12.9,-17.643,34.8,289.46,0.0085677,0.0041305,-0.15831,-0.089928,-0.14525,34.8,12.9,1.8
0.0025465,1.8,0.001783,0.001,0.58103,12.9,-17.636,34.9,289.45,0.0099853,0.0050722,-0.14966,-0.086916,-0.21794,34.9,12.9,1.8
0.0028009,1.8,0.0019611,0.001,0.59037,12.9,-17.627,35,289.44,0.011681,0.0063013,-0.13732,-0.077443,-0.28622,35,12.9,1.8
0.0029506,1.8,0.0020659,0.001,0.60086,12.9,-17.617,35.1,289.43,0.013776,0.0083341,-0.11767,-0.060244,-0.337,35.1,12.9,1.8
0.0029144,1.8,0.0020405,0.001,0.60996,12.9,-17.608,35.2,289.43,0.017148,0.013285,-0.086777,-0.035478,-0.33984,35.2,12.9,1.8
0.0027464,1.8,0.0019227,0.001,0.61465,12.9,-17.603,35.3,289.43,0.023365,0.026854,-0.042901,-0.0061169,-0.22933,35.3,12.9,1.8
0.00024175,1.8,0.0018508,0.01,0.61559,12.9,-17.602,35.4,289.43,0.027398,0.036808,0,0,0,35.4,12.9,1.8
0.00020165,1.8,0.0015239,0.01,0.58529,13,-17.629,31.9,289.49,0.019339,0.023069,0,0,0,31.9,13,1.8
0.0027563,1.8,0.0019283,0.001,0.58621,13,-17.629,32,289.47,0.021194,0.021887,0.047851,-0.035023,-0.11101,32,13,1.8
0.0034248,1.8,0.0023956,0.001,0.58277,13,-17.633,32.1,289.46,0.022199,0.018739,0.10628,-0.066452,-0.1727,32.1,13,1.8
0.0034317,1.8,0.0024007,0.001,0.57161,13,-17.643,32.2,289.49,0.019661,0.014632,0.15156,-0.083275,-0.11856,32.2,13,1.8
0.0031936,1.8,0.0022343,0.001,0.55947,13,-17.653,32.3,289.54,0.016193,0.01067,0.17348,-0.085559,-0.020574,32.3,13,1.8
0.0028618,1.8,0.0020025,0.001,0.5524,13,-17.658,32.4,289.58,0.012909,0.0075667,0.16868,-0.077051,0.074698,32.4,13,1.8
0.0025571,1.8,0.0017895,0.001,0.55163,13,-17.657,32.5,289.61,0.010323,0.005444,0.14378,-0.062573,0.14666,32.5,13,1.8
0.0024947,1.8,0.0017461,0.001,0.55526,13,-17.653,32.6,289.61,0.0090593,0.0043163,0.11016,-0.043935,0.19319,32.6,13,1.8
0.0031955,1.8,0.002237,0.001,0.56155,13,-17.648,32.7,289.59,0.012888,0.0068481,0.079361,-0.017661,0.22879,32.7,13,1.8
0.0054072,1.8,0.0037852,0.001,0.56911,13,-17.642,32.8,289.55,0.031541,0.024821,0.061,0.015667,0.29635,32.8,13,1.8
0.0086883,1.8,0.0060817,0.001,0.57709,13,-17.636,32.9,289.51,0.068392,0.071741,0.047771,0.037338,0.4237,32.9,13,1.8
0.011658,1.8,0.0081608,0.001,0.58686,13,-17.628,33,289.49,0.11127,0.14019,0.030582,0.036564,0.58077,33,13,1.8
0.013537,1.8,0.009476,0.001,0.59561,13,-17.62,33.1,289.48,0.1406,0.19194,0.0057533,0.021565,0.69333,33.1,13,1.8
0.0142,1.8,0.00994,0.001,0.60112,13,-17.614,33.2,289.48,0.15278,0.21589,-0.034937,0.017071,0.7549,33.2,13,1.8
0.014066,1.8,0.0098463,0.001,0.60474,13,-17.611,33.3,289.48,0.15687,0.22899,-0.078701,0.035934,0.80178,33.3,13,1.8
0.013516,1.8,0.0094617,0.001,0.60472,13,-17.61,33.4,289.48,0.15364,0.22789,-0.11417,0.061823,0.80575,33.4,13,1.8
0.0123,1.8,0.0086103,0.001,0.60254,13,-17.612,33.5,289.5,0.13801,0.20198,-0.13641,0.085491,0.72933,33.5,13,1.8
0.0098753,1.8,0.0069139,0.001,0.59904,13,-17.614,33.6,289.52,0.10153,0.13707,-0.14321,0.096875,0.56323,33.6,13,1.8
0.0064922,1.8,0.0045458,0.001,0.59533,13,-17.617,33.7,289.54,0.054394,0.060557,-0.14299,0.090239,0.37892,33.7,13,1.8
0.0035116,1.8,0.0024588,0.001,0.59261,13,-17.619,33.8,289.55,0.020879,0.016878,-0.13515,0.069424,0.2604,33.8,13,1.8
0.0021325,1.8,0.0014929,0.001,0.58915,13,-17.622,33.9,289.55,0.0073703,0.0035179,-0.12479,0.042176,0.21373,33.9,13,1.8
0.001894,1.8,0.0013261,0.001,0.5847,13,-17.626,34,289.56,0.0047756,0.0016129,-0.12094,0.018111,0.20542,34,13,1.8
0.0018017,1.8,0.0012616,0.001,0.57968,13,-17.631,34.1,289.56,0.0049026,0.0018463,-0.12453,-0.0021619,0.20227,34.1,13,1.8
0.0017241,1.8,0.0012073,0.001,0.57481,13,-17.636,34.2,289.57,0.0054886,0.0023945,-0.13338,-0.020533,0.19194,34.2,13,1.8
0.001729,1.8,0.0012108,0.001,0.57056,13,-17.64,34.3,289.57,0.0061969,0.0029969,-0.14552,-0.037478,0.17128,34.3,13,1.8
0.0017889,1.8,0.0012527,0.001,0.56742,13,-17.644,34.4,289.56,0.0069371,0.003585,-0.15905,-0.052765,0.13908,34.4,13,1.8
0.0018787,1.8,0.0013155,0.001,0.56584,13,-17.646,34.5,289.54,0.0076718,0.0041367,-0.17136,-0.065913,0.094702,34.5,13,1.8
0.0019873,1.8,0.0013916,0.001,0.56632,13,-17.647,34.6,289.52,0.0084102,0.0046688,-0.17941,-0.075975,0.038477,34.6,13,1.8
0.0021202,1.8,0.0014846,0.001,0.56929,13,-17.645,34.7,289.49,0.0092436,0.005264,-0.18049,-0.081758,-0.027251,34.7,13,1.8
0.0022981,1.8,0.0016091,0.001,0.57463,13,-17.641,34.8,289.47,0.010337,0.0060563,-0.17564,-0.082235,-0.096843,34.8,13,1.8
0.0025271,1.8,0.0017694,0.001,0.58203,13,-17.635,34.9,289.45,0.011752,0.007104,-0.16693,-0.076796,-0.1645,34.9,13,1.8
0.0027784,1.8,0.0019453,0.001,0.59111,13,-17.626,35,289.44,0.013391,0.0083677,-0.15318,-0.064771,-0.22498,35,13,1.8
0.0029723,1.8,0.0020811,0.001,0.60101,13,-17.617,35.1,289.44,0.01521,0.010064,-0.13057,-0.045709,-0.26717,35.1,13,1.8
0.0029683,1.8,0.0020783,0.001,0.60938,13,-17.608,35.2,289.43,0.01733,0.013169,-0.095163,-0.021332,-0.26505,35.2,13,1.8
0.0025681,1.8,0.0017979,0.001,0.61322,13,-17.604,35.3,289.44,0.019282,0.019506,-0.046472,0.0017975,-0.16872,35.3,13,1.8
0.00020712,1.8,0.0015679,0.01,0.6137,13,-17.603,35.4,289.44,0.020073,0.023756,0,0,0,35.4,13,1.8
0.00016386,1.8,0.0018097,0.01,0.57826,13.1,-17.629,31.9,289.62,0.011897,0.0082259,0,0,0,31.9,13.1,1.8
0.0025149,1.8,0.0017597,0.001,0.57885,13.1,-17.63,32,289.61,0.013909,0.010824,0.038516,-0.0017801,0.016542,32,13.1,1.8
0.0025139,1.8,0.0017585,0.001,0.57625,13.1,-17.632,32.1,289.6,0.016203,0.013547,0.088817,-0.016603,0.0062172,32.1,13.1,1.8
0.0025605,1.8,0.0017913,0.001,0.56766,13.1,-17.64,32.2,289.62,0.01612,0.013332,0.12799,-0.028612,0.046746,32.2,13.1,1.8
0.0024703,1.8,0.0017284,0.001,0.55778,13.1,-17.648,32.3,289.65,0.015305,0.012783,0.1438,-0.03396,0.10841,32.3,13.1,1.8
0.0023211,1.8,0.0016242,0.001,0.55182,13.1,-17.653,32.4,289.68,0.014493,0.012533,0.13455,-0.033682,0.16408,32.4,13.1,1.8
0.0021666,1.8,0.0015163,0.001,0.55127,13.1,-17.653,32.5,289.68,0.013771,0.012332,0.10837,-0.029903,0.20153,32.5,13.1,1.8
0.0020721,1.8,0.0014502,0.001,0.55466,13.1,-17.65,32.6,289.68,0.013076,0.011786,0.0763,-0.023916,0.22028,32.6,13.1,1.8
0.0022571,1.8,0.0015799,0.001,0.56039,13.1,-17.646,32.7,289.65,0.013424,0.011614,0.046295,-0.015244,0.22741,32.7,13.1,1.8
0.0031343,1.8,0.0021939,0.001,0.56777,13.1,-17.64,32.8,289.61,0.019577,0.017217,0.026688,-0.0028765,0.24329,32.8,13.1,1.8
0.0046555,1.8,0.0032587,0.001,0.57589,13.1,-17.635,32.9,289.57,0.035217,0.036449,0.014626,0.0065775,0.28494,32.9,13.1,1.8
0.0062192,1.8,0.0043532,0.001,0.58471,13.1,-17.627,33,289.55,0.055722,0.067389,-0.00049964,0.0079276,0.34092,33,13.1,1.8
0.0073457,1.8,0.0051417,0.001,0.59219,13.1,-17.62,33.1,289.53,0.071593,0.094161,-0.026679,0.0034738,0.38075,33.1,13.1,1.8
0.0078912,1.8,0.0055235,0.001,0.59705,13.1,-17.615,33.2,289.53,0.08102,0.11289,-0.065044,0.0045511,0.4065,33.2,13.1,1.8
0.0079613,1.8,0.0055727,0.001,0.60085,13.1,-17.612,33.3,289.53,0.08639,0.12696,-0.10082,0.016329,0.43058,33.3,13.1,1.8
0.0076306,1.8,0.0053415,0.001,0.60274,13.1,-17.609,33.4,289.54,0.084877,0.12695,-0.12456,0.029757,0.43404,33.4,13.1,1.8
0.0067939,1.8,0.0047562,0.001,0.60289,13.1,-17.609,33.5,289.55,0.073542,0.10608,-0.13309,0.041005,0.40007,33.5,13.1,1.8
0.0053538,1.8,0.0037483,0.001,0.6009,13.1,-17.61,33.6,289.56,0.052055,0.06729,-0.12617,0.045003,0.32771,33.6,13.1,1.8
0.0036305,1.8,0.002542,0.001,0.59723,13.1,-17.613,33.7,289.57,0.028694,0.030302,-0.11134,0.039863,0.25101,33.7,13.1,1.8
0.0023502,1.8,0.0016454,0.001,0.59301,13.1,-17.617,33.8,289.58,0.014311,0.011957,-0.09376,0.029031,0.20769,33.8,13.1,1.8
0.0018537,1.8,0.0012978,0.001,0.58811,13.1,-17.621,33.9,289.59,0.0097056,0.0074663,-0.080128,0.016172,0.19722,33.9,13.1,1.8
0.0017774,1.8,0.0012444,0.001,0.58297,13.1,-17.626,34,289.6,0.0096625,0.007858,-0.075173,0.004614,0.20063,34,13.1,1.8
0.0017739,1.8,0.0012419,0.001,0.57792,13.1,-17.631,34.1,289.61,0.010519,0.0090488,-0.078073,-0.0057604,0.20327,34.1,13.1,1.8
0.0018013,1.8,0.0012611,0.001,0.57332,13.1,-17.635,34.2,289.61,0.011376,0.010143,-0.087984,-0.015229,0.20063,34.2,13.1,1.8
0.0018494,1.8,0.0012948,0.001,0.56942,13.1,-17.639,34.3,289.61,0.012057,0.010929,-0.10364,-0.024023,0.19075,34.3,13.1,1.8
0.001902,1.8,0.0013316,0.001,0.56663,13.1,-17.642,34.4,289.61,0.012498,0.011318,-0.1232,-0.032232,0.17197,34.4,13.1,1.8
0.0019503,1.8,0.0013654,0.001,0.56543,13.1,-17.644,34.5,289.59,0.012696,0.011317,-0.14372,-0.039679,0.14308,34.5,13.1,1.8
0.0019932,1.8,0.0013955,0.001,0.56634,13.1,-17.644,34.6,289.57,0.012715,0.011038,-0.1614,-0.045705,0.10409,34.6,13.1,1.8
0.0020367,1.8,0.0014259,0.001,0.56978,13.1,-17.642,34.7,289.55,0.012683,0.010667,-0.17202,-0.049221,0.057155,34.7,13.1,1.8
0.0020954,1.8,0.001467,0.001,0.57557,13.1,-17.637,34.8,289.53,0.012755,0.010398,-0.17399,-0.04886,0.0077851,34.8,13.1,1.8
0.0021775,1.8,0.0015244,0.001,0.58308,13.1,-17.631,34.9,289.51,0.01301,0.010321,-0.16776,-0.043755,-0.038175,34.9,13.1,1.8
0.0022674,1.8,0.0015874,0.001,0.59164,13.1,-17.623,35,289.49,0.013297,0.010263,-0.15298,-0.033637,-0.07578,35,13.1,1.8
0.0023264,1.8,0.0016288,0.001,0.60022,13.1,-17.615,35.1,289.49,0.013435,0.010099,-0.12771,-0.018737,-0.098672,35.1,13.1,1.8
0.0022754,1.8,0.001593,0.001,0.60688,13.1,-17.608,35.2,289.49,0.013341,0.01011,-0.090106,-0.001828,-0.095459,35.2,13.1,1.8
0.0023521,1.8,0.0016465,0.001,0.6097,13.1,-17.605,35.3,289.49,0.012556,0.0096033,-0.042526,0.009739,-0.04813,35.3,13.1,1.8
0.00016281,1.8,0.0017467,0.01,0.60999,13.1,-17.604,35.4,289.5,0.011887,0.0089938,0,0,0,35.4,13.1,1.8
0.0001596,1.8,0.0023676,0.01,0.57371,13.175,-17.631,31.925,289.69,0.011121,0.0047025,0,0,0,31.9,13.2,1.8
0.0001595,1.8,0.0017749,0.01,0.57287,13.2,-17.631,32,289.69,0.011106,0.0070332,0,0,0,32,13.2,1.8
0.00016471,1.8,0.0012242,0.01,0.56949,13.2,-17.634,32.1,289.7,0.011908,0.010437,0,0,0,32.1,13.2,1.8
0.00017552,1.8,0.0013103,0.01,0.56268,13.2,-17.64,32.2,289.71,0.013641,0.012796,0,0,0,32.2,13.2,1.8
0.00018593,1.8,0.0013937,0.01,0.555,13.2,-17.647,32.3,289.72,0.015428,0.015385,0,0,0,32.3,13.2,1.8
0.00019425,1.8,0.0014608,0.01,0.55054,13.2,-17.652,32.4,289.73,0.016943,0.017697,0,0,0,32.4,13.2,1.8
0.00019885,1.8,0.001498,0.01,0.5506,13.2,-17.652,32.5,289.72,0.017813,0.019072,0,0,0,32.5,13.2,1.8
0.00019886,1.8,0.0014981,0.01,0.55421,13.2,-17.649,32.6,289.71,0.017817,0.01908,0,0,0,32.6,13.2,1.8
0.00019673,1.8,0.0014809,0.01,0.55985,13.2,-17.645,32.7,289.68,0.017413,0.01844,0,0,0,32.7,13.2,1.8
0.00020565,1.8,0.0015536,0.01,0.56714,13.2,-17.64,32.8,289.64,0.019236,0.021536,0,0,0,32.8,13.2,1.8
0.00023792,1.8,0.0018189,0.01,0.57538,13.2,-17.634,32.9,289.6,0.026599,0.035462,0,0,0,32.9,13.2,1.8
0.00028025,1.8,0.0021716,0.01,0.58398,13.2,-17.627,33,289.57,0.037743,0.059541,0,0,0,33,13.2,1.8
0.00031132,1.8,0.0024339,0.01,0.59119,13.2,-17.62,33.1,289.56,0.047177,0.082607,0,0,0,33.1,13.2,1.8
0.00033203,1.8,0.0026105,0.01,0.59625,13.2,-17.615,33.2,289.55,0.054228,0.10167,0,0,0,33.2,13.2,1.8
0.00034612,1.8,0.0027315,0.01,0.60058,13.2,-17.611,33.3,289.56,0.059299,0.11607,0,0,0,33.3,13.2,1.8
0.00034536,1.8,0.0027253,0.01,0.6034,13.2,-17.608,33.4,289.56,0.059008,0.11518,0,0,0,33.4,13.2,1.8
0.00032324,1.8,0.0025363,0.01,0.60427,13.2,-17.606,33.5,289.57,0.051245,0.093598,0,0,0,33.5,13.2,1.8
0.00027709,1.8,0.0021465,0.01,0.60236,13.2,-17.608,33.6,289.58,0.037062,0.058392,0,0,0,33.6,13.2,1.8
0.00022098,1.8,0.0016807,0.01,0.59814,13.2,-17.611,33.7,289.59,0.022806,0.028343,0,0,0,33.7,13.2,1.8
0.00018311,1.8,0.0013721,0.01,0.59304,13.2,-17.616,33.8,289.6,0.014997,0.014823,0,0,0,33.8,13.2,1.8
0.00017372,1.8,0.0012966,0.01,0.58759,13.2,-17.621,33.9,289.61,0.013332,0.012341,0,0,0,33.9,13.2,1.8
0.00017949,1.8,0.0013428,0.01,0.58237,13.2,-17.625,34,289.62,0.014306,0.013726,0,0,0,34,13.2,1.8
0.00018682,1.8,0.0014016,0.01,0.57745,13.2,-17.63,34.1,289.63,0.015582,0.015597,0,0,0,34.1,13.2,1.8
0.00019205,1.8,0.0014437,0.01,0.57298,13.2,-17.634,34.2,289.63,0.016529,0.017035,0,0,0,34.2,13.2,1.8
0.00019488,1.8,0.0014666,0.01,0.56917,13.2,-17.638,34.3,289.64,0.017055,0.017851,0,0,0,34.3,13.2,1.8
0.0001952,1.8,0.0014692,0.01,0.56643,13.2,-17.641,34.4,289.63,0.017114,0.017942,0,0,0,34.4,13.2,1.8
0.00019313,1.8,0.0014524,0.01,0.56529,13.2,-17.642,34.5,289.62,0.016727,0.017339,0,0,0,34.5,13.2,1.8
0.00018919,1.8,0.0014205,0.01,0.5663,13.2,-17.642,34.6,289.61,0.016004,0.016231,0,0,0,34.6,13.2,1.8
0.00018413,1.8,0.0013798,0.01,0.56986,13.2,-17.64,34.7,289.59,0.015102,0.014881,0,0,0,34.7,13.2,1.8
