"cellID","alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Cell Type"
22123,0.0053128,1.85,0.0037176,0.001,0.60896,12.15,-18.116,32.25,289.4,0.023646,0.013536,0.17604,-0.13714,-0.25982,12
22124,0.0062059,1.85,0.0043428,0.001,0.60229,12.15,-18.123,32.35,289.41,0.023349,0.011298,0.19017,-0.10707,-0.20173,12
22125,0.0070147,1.85,0.004909,0.001,0.59853,12.15,-18.126,32.45,289.42,0.022885,0.0096018,0.18624,-0.065177,-0.13008,12
22126,0.0077002,1.85,0.0053888,0.001,0.59851,12.15,-18.126,32.55,289.42,0.022633,0.0085555,0.16763,-0.019778,-0.055963,12
22127,0.0078768,1.85,0.005513,0.001,0.60165,12.15,-18.122,32.65,289.43,0.023853,0.0092883,0.13472,0.025484,0.020406,12
22128,0.006614,1.85,0.0046299,0.001,0.60741,12.15,-18.116,32.75,289.44,0.030341,0.017895,0.085891,0.069204,0.10511,12
22129,0.0061923,1.85,0.004335,0.001,0.61499,12.15,-18.107,32.85,289.47,0.059591,0.073724,0.023979,0.10337,0.22387,12
22130,0.0063732,1.85,0.0044611,0.001,0.6204,12.15,-18.101,32.95,289.48,0.15787,0.50282,-0.022309,0.070695,0.32166,12
22131,0.0062244,1.85,0.0043569,0.001,0.60339,12.15,-18.094,33.65,289.92,0.15059,0.46847,0.024664,0.089991,0.34378,12
22132,0.0035993,1.85,0.0025189,0.001,0.60017,12.15,-18.098,33.75,289.91,0.036524,0.047664,-0.011899,0.16389,0.28826,12
22133,0.0028622,1.85,0.0020023,0.001,0.60005,12.15,-18.107,33.85,289.74,0.010145,0.004626,-0.061672,0.1562,0.22105,12
22134,0.0042287,1.85,0.0029587,0.001,0.59887,12.15,-18.115,33.95,289.62,0.0068419,0.0014239,-0.10213,0.1321,0.18656,12
22135,0.0042225,1.85,0.0029549,0.001,0.59455,12.15,-18.122,34.05,289.57,0.0059304,0.0010712,-0.13086,0.10683,0.154,12
22136,0.0039651,1.85,0.0027752,0.001,0.58938,12.15,-18.128,34.15,289.54,0.0056194,0.0010241,-0.15345,0.081836,0.11763,12
22137,0.0038321,1.85,0.0026824,0.001,0.5845,12.15,-18.134,34.25,289.53,0.0056274,0.0010625,-0.17036,0.058461,0.0767,12
22138,0.0037783,1.85,0.002645,0.001,0.58092,12.15,-18.138,34.35,289.53,0.0058328,0.0011577,-0.18323,0.036784,0.031698,12
22139,0.0037517,1.85,0.0026265,0.001,0.57913,12.15,-18.14,34.45,289.52,0.0061858,0.0013112,-0.19313,0.01597,-0.016785,12
22140,0.0037339,1.85,0.002614,0.001,0.57957,12.15,-18.139,34.55,289.52,0.0066866,0.0015394,-0.20012,-0.005048,-0.067681,12
22141,0.0037046,1.85,0.0025935,0.001,0.58264,12.15,-18.137,34.65,289.51,0.0073545,0.001877,-0.20492,-0.02705,-0.11993,12
22142,0.0036631,1.85,0.0025644,0.001,0.58847,12.15,-18.131,34.75,289.51,0.0082276,0.0023758,-0.20665,-0.050445,-0.17275,12
22143,0.0035856,1.85,0.0025101,0.001,0.59699,12.15,-18.123,34.85,289.5,0.0093115,0.0031088,-0.20332,-0.074203,-0.22402,12
22144,0.0034311,1.85,0.002402,0.001,0.60772,12.15,-18.113,34.95,289.49,0.010575,0.0041901,-0.19194,-0.095255,-0.2689,12
22145,0.0031856,1.85,0.0022303,0.001,0.6193,12.15,-18.102,35.05,289.48,0.012006,0.0058164,-0.16925,-0.10828,-0.29727,12
22146,0.0029135,1.85,0.00204,0.001,0.62976,12.15,-18.092,35.15,289.47,0.013695,0.0082743,-0.13118,-0.10499,-0.29096,12
22147,0.0026587,1.85,0.0018619,0.001,0.63498,12.15,-18.087,35.25,289.47,0.01539,0.011448,-0.079722,-0.072503,-0.22037,12
22148,0.0017362,1.85,0.0012156,0.001,0.63498,12.15,-18.086,35.35,289.49,0.01171,0.010152,-0.019638,0.0054893,-0.046097,12
22149,0.0022361,1.85,0.0015649,0.001,0.61641,12.25,-18.11,31.95,289.39,0.019448,0.021752,0.018321,-0.0069935,-0.063155,12
22150,0.0036521,1.85,0.0025549,0.001,0.61605,12.25,-18.11,32.05,289.39,0.025631,0.023142,0.0871,-0.11037,-0.25649,12
22151,0.0044383,1.85,0.0031056,0.001,0.61111,12.25,-18.115,32.15,289.39,0.024939,0.018024,0.14239,-0.14584,-0.30345,12
22152,0.0052931,1.85,0.003704,0.001,0.60169,12.25,-18.124,32.25,289.4,0.024206,0.014237,0.17735,-0.13704,-0.26869,12
22153,0.0061018,1.85,0.00427,0.001,0.59407,12.25,-18.131,32.35,289.41,0.023415,0.011556,0.18892,-0.10366,-0.198,12
22154,0.0068442,1.85,0.0047898,0.001,0.59006,12.25,-18.135,32.45,289.42,0.022733,0.0097101,0.18286,-0.059013,-0.11687,12
22155,0.0075185,1.85,0.0052619,0.001,0.59031,12.25,-18.134,32.55,289.42,0.023246,0.0092422,0.16335,-0.0099821,-0.035408,12
22156,0.007538,1.85,0.0052764,0.001,0.59364,12.25,-18.13,32.65,289.43,0.029298,0.014642,0.12859,0.040917,0.05576,12
22157,0.0085702,1.85,0.0059998,0.001,0.59884,12.25,-18.125,32.75,289.44,0.061225,0.05623,0.078039,0.089305,0.19353,12
22158,0.015242,1.85,0.01067,0.001,0.60228,12.25,-18.121,32.85,289.44,0.18221,0.28004,0.018342,0.10291,0.44793,12
22159,0.027144,1.85,0.019001,0.001,0.61147,12.25,-18.115,32.95,289.39,0.47778,1.0812,0.026468,0.031841,0.73764,12
22160,0.046029,1.85,0.03222,0.001,0.51319,12.25,-18.218,33.05,289.29,1.0911,3.3252,0.015254,-0.11352,0.76616,12
22161,0.054091,1.85,0.037863,0.001,0.52129,12.25,-18.213,33.15,289.23,1.4107,4.7302,-0.006458,-0.13122,0.818,12
22162,0.057013,1.85,0.039909,0.001,0.50244,12.25,-18.234,33.25,289.21,1.5448,5.3814,-0.0030025,-0.13237,0.84243,12
22163,0.056929,1.85,0.03985,0.001,0.50338,12.25,-18.232,33.35,289.22,1.5392,5.3506,-0.0035483,-0.13243,0.84036,12
22164,0.053813,1.85,0.03767,0.001,0.52383,12.25,-18.209,33.45,289.27,1.3945,4.6462,-0.00018336,-0.13119,0.81234,12
22165,0.045458,1.85,0.031821,0.001,0.51154,12.25,-18.215,33.55,289.38,1.066,3.2142,-0.022964,-0.11156,0.75747,12
22166,0.02598,1.85,0.018186,0.001,0.60551,12.25,-18.109,33.65,289.6,0.45177,1.0101,-0.033746,0.049198,0.72822,12
22167,0.012265,1.85,0.0085841,0.001,0.59463,12.25,-18.113,33.75,289.73,0.14412,0.21777,-0.014345,0.15149,0.46223,12
22168,0.0040004,1.85,0.0027997,0.001,0.59509,12.25,-18.115,33.85,289.69,0.02766,0.024593,-0.060394,0.16633,0.26569,12
22169,0.0029984,1.85,0.0020981,0.001,0.59526,12.25,-18.119,33.95,289.6,0.0075437,0.0024411,-0.09894,0.1377,0.19823,12
22170,0.0038068,1.85,0.0026641,0.001,0.59157,12.25,-18.126,34.05,289.55,0.0055649,0.0010462,-0.12511,0.10844,0.16398,12
22171,0.0036668,1.85,0.0025664,0.001,0.58658,12.25,-18.132,34.15,289.53,0.0051594,0.00093351,-0.14451,0.081913,0.13076,12
22172,0.0035197,1.85,0.0024637,0.001,0.58179,12.25,-18.137,34.25,289.52,0.0051148,0.00095569,-0.15882,0.057838,0.093923,12
22173,0.0034493,1.85,0.0024146,0.001,0.57801,12.25,-18.141,34.35,289.52,0.005264,0.0010328,-0.16936,0.036412,0.053128,12
22174,0.0034178,1.85,0.0023926,0.001,0.57584,12.25,-18.144,34.45,289.51,0.0055598,0.0011628,-0.17733,0.016655,0.0078518,12
22175,0.0034037,1.85,0.0023828,0.001,0.57565,12.25,-18.144,34.55,289.51,0.0060076,0.0013632,-0.18354,-0.0025429,-0.04199,12
22176,0.0034122,1.85,0.0023887,0.001,0.57786,12.25,-18.142,34.65,289.5,0.0066576,0.00167,-0.18784,-0.022853,-0.095958,12
22177,0.0034373,1.85,0.0024063,0.001,0.58295,12.25,-18.137,34.75,289.5,0.0075744,0.0021458,-0.19035,-0.045242,-0.15323,12
22178,0.0034545,1.85,0.0024183,0.001,0.59104,12.25,-18.13,34.85,289.49,0.0087935,0.0028777,-0.18896,-0.068974,-0.21156,12
22179,0.003397,1.85,0.0023781,0.001,0.60183,12.25,-18.119,34.95,289.48,0.01028,0.0039993,-0.18064,-0.090813,-0.26601,12
22180,0.0032059,1.85,0.0022445,0.001,0.61402,12.25,-18.108,35.05,289.47,0.011989,0.0057634,-0.16197,-0.10551,-0.30592,12
22181,0.0029389,1.85,0.0020577,0.001,0.62557,12.25,-18.097,35.15,289.47,0.014076,0.0086662,-0.1281,-0.10507,-0.31141,12
22182,0.002721,1.85,0.0019054,0.001,0.63196,12.25,-18.09,35.25,289.46,0.016725,0.013213,-0.079391,-0.076394,-0.24819,12
22183,0.0019975,1.85,0.0013985,0.001,0.63284,12.25,-18.089,35.35,289.47,0.0155,0.015462,-0.019125,-0.00073221,-0.067057,12
22184,0.0025445,1.85,0.0017808,0.001,0.61184,12.35,-18.115,31.95,289.38,0.025179,0.032042,0.018634,-0.014659,-0.087504,12
22185,0.0037174,1.85,0.0026008,0.001,0.61084,12.35,-18.116,32.05,289.39,0.027862,0.026863,0.088877,-0.11717,-0.28944,12
22186,0.0044345,1.85,0.0031031,0.001,0.60455,12.35,-18.121,32.15,289.39,0.025835,0.019358,0.14305,-0.14947,-0.32678,12
22187,0.005215,1.85,0.0036495,0.001,0.59373,12.35,-18.132,32.25,289.41,0.024387,0.014666,0.17531,-0.13808,-0.27737,12
22188,0.0058974,1.85,0.0041272,0.001,0.58542,12.35,-18.139,32.35,289.42,0.023008,0.011544,0.18368,-0.10333,-0.19324,12
22189,0.0065542,1.85,0.004587,0.001,0.58156,12.35,-18.143,32.45,289.42,0.022123,0.0096032,0.17526,-0.057945,-0.10227,12
22190,0.0072755,1.85,0.005092,0.001,0.58224,12.35,-18.142,32.55,289.43,0.023894,0.010091,0.15408,-0.0055484,-0.012067,12
22191,0.0077704,1.85,0.0054396,0.001,0.58628,12.35,-18.138,32.65,289.43,0.03668,0.022261,0.11605,0.05325,0.098197,12
22192,0.011205,1.85,0.0078444,0.001,0.59256,12.35,-18.131,32.75,289.43,0.092733,0.098662,0.058618,0.10841,0.2963,12
22193,0.019253,1.85,0.013478,0.001,0.60102,12.35,-18.123,32.85,289.42,0.24382,0.39698,-0.0069643,0.122,0.69632,12
22194,0.027236,1.85,0.019066,0.001,0.60886,12.35,-18.119,32.95,289.37,0.45278,0.96777,-0.036845,0.075875,1.2232,12
22195,0.033533,1.85,0.023473,0.001,0.60031,12.35,-18.132,33.05,289.28,0.66764,1.7091,-0.050761,-0.019495,1.6949,12
22196,0.035212,1.85,0.024649,0.001,0.6167,12.35,-18.119,33.15,289.21,0.74977,2.0526,-0.039077,-0.01418,1.9596,12
22197,0.035244,1.85,0.024671,0.001,0.61376,12.35,-18.124,33.25,289.19,0.77129,2.1701,-0.018693,-0.0066817,2.0585,12
22198,0.035253,1.85,0.024678,0.001,0.61459,12.35,-18.122,33.35,289.19,0.77062,2.1658,0.0082912,-0.0066716,2.0528,12
22199,0.035256,1.85,0.02468,0.001,0.61955,12.35,-18.115,33.45,289.23,0.74795,2.0401,0.026425,-0.014186,1.9434,12
22200,0.033404,1.85,0.023384,0.001,0.60377,12.35,-18.125,33.55,289.33,0.66065,1.6799,0.036167,-0.019297,1.6675,12
22201,0.026483,1.85,0.018538,0.001,0.60987,12.35,-18.111,33.65,289.49,0.43599,0.92285,0.022783,0.087009,1.1879,12
22202,0.016593,1.85,0.011615,0.001,0.59899,12.35,-18.114,33.75,289.63,0.20399,0.32243,0.00029991,0.15746,0.67294,12
22203,0.0063973,1.85,0.0044781,0.001,0.59362,12.35,-18.119,33.85,289.64,0.051005,0.052284,-0.052348,0.17496,0.33231,12
22204,0.0026088,1.85,0.001826,0.001,0.59289,12.35,-18.123,33.95,289.58,0.0097025,0.00464,-0.095288,0.14259,0.2122,12
22205,0.0033438,1.85,0.0023401,0.001,0.58934,12.35,-18.129,34.05,289.54,0.0053038,0.0010819,-0.11998,0.10771,0.17266,12
22206,0.0033728,1.85,0.0023606,0.001,0.58446,12.35,-18.135,34.15,289.52,0.0047362,0.00085525,-0.13601,0.078454,0.14268,12
22207,0.0032137,1.85,0.0022494,0.001,0.5798,12.35,-18.14,34.25,289.51,0.0046381,0.00086074,-0.1471,0.052777,0.11042,12
22208,0.0031178,1.85,0.0021824,0.001,0.57592,12.35,-18.144,34.35,289.5,0.004727,0.00092147,-0.15471,0.030644,0.074427,12
22209,0.0030661,1.85,0.0021463,0.001,0.57341,12.35,-18.147,34.45,289.5,0.004952,0.0010283,-0.16028,0.011353,0.033191,12
22210,0.0030455,1.85,0.0021319,0.001,0.5726,12.35,-18.148,34.55,289.5,0.0053273,0.0011981,-0.16509,-0.0065325,-0.014825,12
22211,0.0030781,1.85,0.0021548,0.001,0.57388,12.35,-18.146,34.65,289.5,0.0059279,0.0014677,-0.16862,-0.024244,-0.0702,12
22212,0.0031596,1.85,0.0022118,0.001,0.57807,12.35,-18.142,34.75,289.49,0.0068485,0.0019085,-0.17144,-0.044124,-0.13171,12
22213,0.0032733,1.85,0.0022914,0.001,0.58553,12.35,-18.135,34.85,289.48,0.0081699,0.0026217,-0.17152,-0.066406,-0.19715,12
22214,0.0033329,1.85,0.0023332,0.001,0.59612,12.35,-18.125,34.95,289.48,0.0098649,0.0037539,-0.16588,-0.08744,-0.26129,12
22215,0.0032211,1.85,0.0022551,0.001,0.60862,12.35,-18.113,35.05,289.47,0.011844,0.0055991,-0.15127,-0.10212,-0.31307,12
22216,0.0029633,1.85,0.0020747,0.001,0.62097,12.35,-18.101,35.15,289.46,0.014301,0.0088723,-0.12228,-0.10313,-0.33127,12
22217,0.0027665,1.85,0.0019371,0.001,0.62836,12.35,-18.094,35.25,289.46,0.017897,0.014881,-0.077624,-0.077862,-0.27686,12
22218,0.0022482,1.85,0.0015739,0.001,0.62985,12.35,-18.093,35.35,289.46,0.019637,0.022052,-0.018808,-0.0058897,-0.088931,12
22219,0.0028395,1.85,0.0019874,0.001,0.60658,12.45,-18.12,31.95,289.38,0.031355,0.044521,0.018983,-0.02226,-0.11264,12
22220,0.0037541,1.85,0.0026266,0.001,0.60501,12.45,-18.122,32.05,289.38,0.029771,0.030369,0.089251,-0.12242,-0.32282,12
22221,0.0043907,1.85,0.0030725,0.001,0.59739,12.45,-18.128,32.15,289.39,0.026324,0.020298,0.14142,-0.15214,-0.34948,12
22222,0.0050569,1.85,0.003539,0.001,0.58537,12.45,-18.14,32.25,289.41,0.024091,0.014759,0.17058,-0.13996,-0.28495,12
22223,0.0055566,1.85,0.0038888,0.001,0.57656,12.45,-18.148,32.35,289.42,0.022026,0.011228,0.17586,-0.10638,-0.18759,12
22224,0.0060755,1.85,0.0042522,0.001,0.573,12.45,-18.151,32.45,289.43,0.020822,0.009176,0.1658,-0.06321,-0.087661,12
22225,0.0069085,1.85,0.0048355,0.001,0.57372,12.45,-18.15,32.55,289.43,0.023735,0.010485,0.14443,-0.0098055,0.010952,12
22226,0.0080221,1.85,0.005616,0.001,0.57727,12.45,-18.147,32.65,289.43,0.041324,0.027367,0.10949,0.056983,0.13303,12
22227,0.012502,1.85,0.0087529,0.001,0.58245,12.45,-18.142,32.75,289.43,0.10806,0.12007,0.054676,0.12133,0.36449,12
22228,0.019751,1.85,0.013826,0.001,0.58942,12.45,-18.135,32.85,289.41,0.25363,0.41874,-0.014696,0.14506,0.84296,12
22229,0.023324,1.85,0.016328,0.001,0.59972,12.45,-18.128,32.95,289.35,0.37626,0.78035,-0.061278,0.11204,1.5039,12
22230,0.020402,1.85,0.014282,0.001,0.59742,12.45,-18.136,33.05,289.25,0.34639,0.7561,-0.073002,0.06227,2.2465,12
22231,0.01627,1.85,0.011389,0.001,0.60638,12.45,-18.131,33.15,289.18,0.25793,0.52571,-0.032058,0.068837,2.6384,12
22232,0.014679,1.85,0.010275,0.001,0.59776,12.45,-18.141,33.25,289.16,0.23208,0.47176,-0.023757,0.072054,2.7417,12
22233,0.014516,1.85,0.010161,0.001,0.59948,12.45,-18.139,33.35,289.16,0.23035,0.47001,0.013946,0.074228,2.7358,12
22234,0.016362,1.85,0.011454,0.001,0.61097,12.45,-18.126,33.45,289.2,0.2612,0.53611,0.017772,0.073339,2.6187,12
22235,0.020665,1.85,0.014465,0.001,0.60372,12.45,-18.128,33.55,289.29,0.35308,0.77564,0.056452,0.065994,2.2045,12
22236,0.022956,1.85,0.016069,0.001,0.60516,12.45,-18.118,33.65,289.45,0.37067,0.76951,0.043262,0.12415,1.4489,12
22237,0.017271,1.85,0.01209,0.001,0.59297,12.45,-18.123,33.75,289.57,0.2152,0.34477,-0.0014023,0.17566,0.79222,12
22238,0.007683,1.85,0.0053787,0.001,0.58908,12.45,-18.125,33.85,289.61,0.063468,0.067402,-0.059145,0.18262,0.37783,12
22239,0.0026947,1.85,0.0018865,0.001,0.58946,12.45,-18.127,33.95,289.56,0.011734,0.0065686,-0.098882,0.14429,0.22321,12
22240,0.0029664,1.85,0.0020761,0.001,0.58685,12.45,-18.132,34.05,289.52,0.005093,0.0011245,-0.11776,0.10307,0.17891,12
22241,0.0031086,1.85,0.0021756,0.001,0.5826,12.45,-18.137,34.15,289.51,0.0043789,0.00079321,-0.12828,0.070202,0.15211,12
22242,0.0029363,1.85,0.0020551,0.001,0.57826,12.45,-18.142,34.25,289.5,0.0042405,0.00078748,-0.13449,0.042057,0.12419,12
22243,0.0028048,1.85,0.0019631,0.001,0.57441,12.45,-18.146,34.35,289.49,0.0042689,0.00083548,-0.1379,0.018154,0.092646,12
22244,0.0027135,1.85,0.0018993,0.001,0.57157,12.45,-18.149,34.45,289.49,0.0044096,0.00092139,-0.14015,-0.0017633,0.055139,12
22245,0.0026863,1.85,0.0018804,0.001,0.57035,12.45,-18.15,34.55,289.49,0.0047199,0.0010663,-0.14346,-0.017765,0.008067,12
22246,0.0027306,1.85,0.0019114,0.001,0.57095,12.45,-18.15,34.65,289.49,0.005273,0.0013092,-0.1482,-0.031736,-0.048632,12
22247,0.0028501,1.85,0.0019951,0.001,0.57414,12.45,-18.147,34.75,289.49,0.0061569,0.0017101,-0.15106,-0.047952,-0.11299,12
22248,0.0030485,1.85,0.002134,0.001,0.58087,12.45,-18.14,34.85,289.48,0.0075337,0.0023936,-0.15219,-0.06729,-0.18427,12
22249,0.0032326,1.85,0.002263,0.001,0.59101,12.45,-18.131,34.95,289.47,0.0093932,0.0035091,-0.14865,-0.085707,-0.25686,12
22250,0.0032258,1.85,0.0022583,0.001,0.60349,12.45,-18.119,35.05,289.46,0.011607,0.0053692,-0.1378,-0.098308,-0.31949,12
22251,0.0029892,1.85,0.0020928,0.001,0.61628,12.45,-18.106,35.15,289.45,0.014379,0.0088909,-0.11398,-0.098843,-0.35009,12
22252,0.0027984,1.85,0.0019594,0.001,0.62444,12.45,-18.098,35.25,289.45,0.018846,0.016314,-0.074361,-0.07599,-0.30518,12
22253,0.0024763,1.85,0.0017335,0.001,0.62639,12.45,-18.096,35.35,289.45,0.023825,0.029471,-0.018554,-0.0090157,-0.11065,12
22254,0.0030979,1.85,0.0021683,0.001,0.60102,12.55,-18.126,31.95,289.38,0.037318,0.057804,0.019229,-0.029427,-0.13671,12
22255,0.003761,1.85,0.0026316,0.001,0.59899,12.55,-18.128,32.05,289.38,0.031154,0.033193,0.088283,-0.12504,-0.35348,12
22256,0.0043032,1.85,0.0030114,0.001,0.59017,12.55,-18.136,32.15,289.39,0.026351,0.020752,0.13811,-0.15303,-0.3689,12
22257,0.0048099,1.85,0.0033662,0.001,0.57728,12.55,-18.148,32.25,289.41,0.023321,0.014541,0.16444,-0.14219,-0.28986,12
22258,0.0050796,1.85,0.0035552,0.001,0.56832,12.55,-18.156,32.35,289.42,0.020535,0.010675,0.16741,-0.1126,-0.18066,12
22259,0.0053933,1.85,0.003775,0.001,0.56538,12.55,-18.158,32.45,289.43,0.01882,0.0084443,0.15601,-0.074902,-0.073824,12
22260,0.0062678,1.85,0.0043874,0.001,0.56654,12.55,-18.157,32.55,289.44,0.021925,0.0098605,0.13376,-0.024617,0.029301,12
22261,0.0078616,1.85,0.0055037,0.001,0.57034,12.55,-18.153,32.65,289.44,0.041437,0.028078,0.10301,0.04822,0.15402,12
22262,0.012608,1.85,0.0088266,0.001,0.57593,12.55,-18.148,32.75,289.43,0.10892,0.12097,0.054362,0.12312,0.39054,12
22263,0.019073,1.85,0.013352,0.001,0.5851,12.55,-18.14,32.85,289.41,0.2439,0.40098,-0.014515,0.15688,0.88003,12
22264,0.020929,1.85,0.014651,0.001,0.60267,12.55,-18.126,32.95,289.34,0.3375,0.69969,-0.073114,0.13073,1.5817,12
22265,0.015382,1.85,0.010768,0.001,0.61244,12.55,-18.122,33.05,289.24,0.25058,0.52483,-0.08604,0.078691,2.403,12
22266,0.011045,1.85,0.0077316,0.001,0.62391,12.55,-18.114,33.15,289.17,0.13896,0.22478,-0.02664,0.067163,2.8178,12
22267,0.010215,1.85,0.0071504,0.001,0.6194,12.55,-18.119,33.25,289.16,0.11653,0.17093,-0.026118,0.066265,2.9039,12
22268,0.0097401,1.85,0.006818,0.001,0.62206,12.55,-18.117,33.35,289.16,0.1104,0.1609,0.018228,0.0718,2.9012,12
22269,0.010557,1.85,0.0073894,0.001,0.63008,12.55,-18.108,33.45,289.18,0.13432,0.21975,0.013106,0.078606,2.804,12
22270,0.015546,1.85,0.010882,0.001,0.62165,12.55,-18.111,33.55,289.27,0.25693,0.54596,0.06865,0.089015,2.3578,12
22271,0.020601,1.85,0.01442,0.001,0.61146,12.55,-18.113,33.65,289.42,0.33489,0.69999,0.050058,0.1494,1.5089,12
22272,0.016474,1.85,0.011533,0.001,0.59316,12.55,-18.125,33.75,289.54,0.20351,0.32321,-0.011448,0.1882,0.80687,12
22273,0.0078186,1.85,0.0054742,0.001,0.5877,12.55,-18.128,33.85,289.58,0.06401,0.067362,-0.069688,0.18411,0.38874,12
22274,0.0027413,1.85,0.0019194,0.001,0.58772,12.55,-18.13,33.95,289.55,0.012329,0.0071271,-0.10321,0.13882,0.22688,12
22275,0.0027268,1.85,0.0019085,0.001,0.5853,12.55,-18.134,34.05,289.51,0.0048942,0.0011296,-0.11477,0.092163,0.18151,12
22276,0.0028861,1.85,0.0020199,0.001,0.58142,12.55,-18.139,34.15,289.5,0.0041301,0.00076003,-0.11937,0.055701,0.15719,12
22277,0.0026845,1.85,0.0018789,0.001,0.5773,12.55,-18.143,34.25,289.49,0.0039763,0.00075733,-0.12069,0.024722,0.13182,12
22278,0.0024995,1.85,0.0017495,0.001,0.5735,12.55,-18.147,34.35,289.48,0.0039688,0.00081031,-0.12068,-0.001263,0.10224,12
22279,0.0023764,1.85,0.0016635,0.001,0.57044,12.55,-18.151,34.45,289.48,0.0040792,0.00090027,-0.12203,-0.020398,0.065406,12
22280,0.0023415,1.85,0.0016391,0.001,0.56876,12.55,-18.152,34.55,289.48,0.0043456,0.0010369,-0.1253,-0.033412,0.018963,12
22281,0.0023953,1.85,0.0016767,0.001,0.56877,12.55,-18.152,34.65,289.48,0.0048392,0.001257,-0.13024,-0.043902,-0.037774,12
22282,0.002537,1.85,0.0017759,0.001,0.5712,12.55,-18.15,34.75,289.48,0.0056612,0.0016242,-0.13262,-0.056341,-0.10316,12
22283,0.0027978,1.85,0.0019586,0.001,0.57726,12.55,-18.144,34.85,289.48,0.0070416,0.0022785,-0.13382,-0.071699,-0.17764,12
22284,0.003093,1.85,0.0021653,0.001,0.58684,12.55,-18.135,34.95,289.47,0.0089867,0.0033569,-0.13137,-0.085859,-0.25576,12
22285,0.0032087,1.85,0.0022464,0.001,0.59899,12.55,-18.124,35.05,289.46,0.011353,0.0051643,-0.12336,-0.094289,-0.32651,12
22286,0.0030154,1.85,0.0021111,0.001,0.61182,12.55,-18.111,35.15,289.45,0.014352,0.0087814,-0.10424,-0.092111,-0.36756,12
22287,0.0028212,1.85,0.0019753,0.001,0.62049,12.55,-18.103,35.25,289.45,0.019557,0.017427,-0.069956,-0.070155,-0.33168,12
22288,0.0026753,1.85,0.0018728,0.001,0.62279,12.55,-18.1,35.35,289.45,0.02781,0.037166,-0.018276,-0.0096476,-0.13117,12
22289,0.0032889,1.85,0.002302,0.001,0.5957,12.65,-18.131,31.95,289.37,0.042061,0.069166,0.019288,-0.035707,-0.15684,12
22290,0.0037423,1.85,0.0026186,0.001,0.59334,12.65,-18.133,32.05,289.38,0.031835,0.034833,0.086464,-0.124,-0.37663,12
22291,0.0041773,1.85,0.0029234,0.001,0.5835,12.65,-18.142,32.15,289.39,0.025964,0.020754,0.13456,-0.15135,-0.38089,12
22292,0.0044904,1.85,0.0031427,0.001,0.56992,12.65,-18.155,32.25,289.41,0.022243,0.014169,0.15965,-0.14424,-0.28914,12
22293,0.0045289,1.85,0.0031698,0.001,0.5608,12.65,-18.163,32.35,289.43,0.01886,0.010099,0.16257,-0.12101,-0.17033,12
22294,0.004606,1.85,0.003224,0.001,0.5583,12.65,-18.165,32.45,289.45,0.016538,0.0076345,0.15115,-0.090859,-0.059055,12
22295,0.0053489,1.85,0.0037445,0.001,0.55985,12.65,-18.163,32.55,289.45,0.018441,0.008174,0.1281,-0.048147,0.042836,12
22296,0.0071534,1.85,0.005008,0.001,0.56405,12.65,-18.159,32.65,289.45,0.036024,0.023322,0.10392,0.024829,0.15829,12
22297,0.011721,1.85,0.0082055,0.001,0.5677,12.65,-18.156,32.75,289.44,0.095453,0.099935,0.069214,0.10732,0.37141,12
22298,0.017918,1.85,0.012543,0.001,0.57214,12.65,-18.153,32.85,289.41,0.21561,0.33356,0.015337,0.15049,0.79361,12
22299,0.020721,1.85,0.014506,0.001,0.58593,12.65,-18.142,32.95,289.35,0.32905,0.67177,-0.042469,0.13327,1.4564,12
22300,0.016845,1.85,0.011792,0.001,0.59485,12.65,-18.139,33.05,289.26,0.28357,0.61371,-0.061394,0.079476,2.2644,12
22301,0.01201,1.85,0.008407,0.001,0.61165,12.65,-18.125,33.15,289.19,0.16298,0.28438,-0.0080241,0.048943,2.7324,12
22302,0.010256,1.85,0.0071794,0.001,0.61167,12.65,-18.127,33.25,289.17,0.12673,0.20134,-0.018675,0.047032,2.8487,12
22303,0.0096954,1.85,0.0067869,0.001,0.61501,12.65,-18.123,33.35,289.17,0.11688,0.18117,0.012407,0.055189,2.8527,12
22304,0.011202,1.85,0.0078408,0.001,0.618,12.65,-18.119,33.45,289.2,0.1495,0.25654,-0.0059756,0.067563,2.7311,12
22305,0.016666,1.85,0.011665,0.001,0.6061,12.65,-18.125,33.55,289.29,0.2855,0.62888,0.040106,0.10212,2.2219,12
22306,0.019853,1.85,0.013896,0.001,0.59467,12.65,-18.129,33.65,289.43,0.31568,0.64541,0.0092136,0.16297,1.3543,12
22307,0.014771,1.85,0.010341,0.001,0.58673,12.65,-18.132,33.75,289.53,0.1712,0.25507,-0.051308,0.18965,0.72155,12
22308,0.0070339,1.85,0.0049252,0.001,0.58469,12.65,-18.132,33.85,289.55,0.054132,0.053546,-0.093041,0.17337,0.36421,12
22309,0.0026187,1.85,0.0018337,0.001,0.58603,12.65,-18.132,33.95,289.53,0.011112,0.0060605,-0.11237,0.12284,0.22077,12
22310,0.002606,1.85,0.001824,0.001,0.58399,12.65,-18.136,34.05,289.5,0.0046729,0.0010774,-0.11321,0.073529,0.17934,12
22311,0.0026742,1.85,0.0018718,0.001,0.58054,12.65,-18.14,34.15,289.49,0.0040008,0.00076965,-0.11223,0.035251,0.15647,12
